grid_ordinal,batch_id,method,e,bh,trw,k,w,m,entry_fill_mode,entry_execution_policy,entry_slippage,speed_window_bars,baseline_sampling_policy,combo_id,strategy_id,exit_mode,speed_exit_enabled,rebound_exit_enabled,train_trade_count,train_return,train_return_excluding_gap_spanning_trades,train_avg_trade,train_max_drawdown,gap_spanning_trade_count,high_single_bar_share_ge_0p8_count,signal_single_bar_share_median,signal_single_bar_share_p95,synthetic_signal_trade_count,segment_end_exit_count,rebound_exit_count,speed_exit_count,scenario_1_qualified,scenario_2_qualified,scenario_3_qualified,qualified_scenario_count,scenario_schema_id,scenario_selection_mode,train_max_drawdown_abs,source_campaign_id,source_stage_id,source_stage_root,source_plan_fingerprint,source_stage_key,scenario_3_qualified_segment_count,scenario_3_failed_segment_ids,train_cost_adjusted_return,train_cost_adjusted_avg_trade,train_cost_adjusted_max_drawdown,train_cost_adjusted_max_drawdown_abs,round_trip_cost_bps,estimated_total_commission_quote,estimated_total_slippage_quote,estimated_total_cost_quote,cost_quote_currency,cost_model_id,estimated_total_commission_krw,estimated_total_slippage_krw,estimated_total_cost_krw,waited_entry_count,maximum_entry_wait_bars,holding_bar_distance_median,holding_bar_distance_p95,scenario_3_cost_adjusted_return_rank,scenario_3_gross_return_rank,scenario_3_total_return_rank,scenario_3_diagnostic_rank,e_family,bh_family
3421,batch_00286,rolling_tr_sum,320,240,20,1.1,6,4.5,calculated_threshold,wait_next_real_trade,0.0,335,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s335_rx1_e320_bh240_trw20_k1p1_w6_m4p5_fff32f4f9b,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,89,0.5921642551726509,0.0777619816128638,0.0054315596365614,-0.1036378471010771,26,2,0.1830985915492887,0.4802953391785959,54,0,25,64,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1036378471010771,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.542627515540093,0.0050746932771144,-0.1084595895733392,0.1084595895733392,3.568663594470046,772537.8,984963.0,1757500.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,772537.8,984963.0,1757500.8,0,0,547.0,1432.599999999999,,,,55.0,,
6,batch_00001,rolling_tr_sum,96,612,24,2.266,16,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e96_bh612_trw24_k2p266_w16_m2_1117296e59,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,13,0.1405380482590255,0.0729686338235922,0.0103336085591219,-0.0150444478158876,3,1,0.2345924453280345,0.6317848410757959,8,0,5,8,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0150444478158876,v4_4_positive_entry_signal_repair_20260805,continuation_round_52_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_52_ai_adaptive_grid_all_window,c81a80e7b6687d20c3898ade94bc78982db36b3a7c1b264c88d15d3840511c75,v4_4_positive_entry_signal_repair_20260805::continuation_round_52_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.135310278592905,0.0099767421996749,-0.0155816232637442,0.0155816232637442,3.568663594470046,112842.6,143871.0,256713.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,112842.6,143871.0,256713.6,0,0,464.0,1517.999999999998,,,,13108.0,,
2048,batch_00171,rolling_tr_sum,320,168,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,396,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s396_rx1_e320_bh168_trw11_k1p4_w6_m4p5_38e431e352,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8411368657012772,0.0100836096306762,0.0055569429257445,-0.1454610171640677,35,3,0.2085561497326221,0.5223322021116104,70,1,37,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1454610171640677,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7674614967551185,0.0052000765662975,-0.1521934004720657,0.1521934004720657,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,567.0,1585.5,,,,9531.0,,
283,batch_00036,rolling_tr_sum,360,84,5,1.0,64,0.8,calculated_threshold,wait_next_real_trade,0.0,520,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s520_rx1_e360_bh84_trw5_k1_w64_m0p8_6dfae02833,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,1019,0.5349598178008723,0.0445318639927503,0.0004435181774426,-0.107470456251416,45,62,0.4150943396226285,0.8723346828610037,374,1,1011,7,False,True,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.107470456251416,v4_4_positive_entry_signal_repair_20260805,continuation_round_90_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_90_ai_generated_leap_all_window,a09bb01440deb2c014b47acc312733f80d971e82dc7050a071a10d3dba9e24be,v4_4_positive_entry_signal_repair_20260805::continuation_round_90_ai_generated_leap_all_window,1,market_01|market_03,0.0670920832196619,8.665181799571796e-05,-0.174158732854338,0.174158732854338,3.568663594470046,8845123.8,11277273.0,20122396.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,8845123.8,11277273.0,20122396.8,7,2,21.0,361.2999999999997,,,,5956.0,,
24,batch_00003,rolling_tr_sum,480,234,12,1.26,7,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e480_bh234_trw12_k1p26_w7_m4p5_909d701cce,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.7789269464696418,-0.0168638093960472,0.0052608032929085,-0.1754126550671465,36,3,0.2043795620437784,0.4932692307692074,63,1,36,78,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1754126550671465,v4_4_positive_entry_signal_repair_20260805,continuation_round_40_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_40_ai_adaptive_grid_all_window,e7437b5cd151457fadaa3064bce5a16971849fdb885accb67420cdfce54a30a5,v4_4_positive_entry_signal_repair_20260805::continuation_round_40_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.7077198189578684,0.0049039369334615,-0.1827951106171655,0.1827951106171655,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,2,1,590.0,1559.9,,,,9723.0,5.0,3.0
2044,batch_00171,rolling_tr_sum,320,168,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,390,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s390_rx1_e320_bh168_trw11_k1p4_w6_m4p5_ad83ed8fce,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8409341929665488,0.0247908136581103,0.0055514216816668,-0.1443027749522906,35,3,0.2093023255814187,0.5223322021116104,70,1,37,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1443027749522906,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7672671735873586,0.0051945553222198,-0.151043867414836,0.151043867414836,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,565.0,1579.5,,,,9532.0,,
5,batch_00001,rolling_tr_sum,96,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,448,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s448_rx1_e96_bh612_trw24_k1p6_w16_m2_dc6c4b395c,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,25,0.2850344036111729,0.0953413685931294,0.0103447175639393,-0.0390368422546663,7,1,0.1893764434180108,0.4703583061888854,13,0,16,9,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0390368422546663,v4_4_positive_entry_signal_repair_20260805,continuation_round_55_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_55_ai_adaptive_grid_all_window,662e9249be28dd21108d0ca347ba339dca804b654c910c020fd22334d914fb1b,v4_4_positive_entry_signal_repair_20260805::continuation_round_55_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.273729294194051,0.0099878512044923,-0.0400790484773395,0.0400790484773395,3.568663594470046,217005.00000000003,276675.0,493680.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,217005.00000000003,276675.0,493680.0,0,0,609.0,2094.1999999999985,,,,10842.0,,
22,batch_00003,rolling_tr_sum,559,240,22,1.0,6,4.5,calculated_threshold,wait_next_real_trade,0.0,330,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s330_rx1_e559_bh240_trw22_k1_w6_m4p5_86c0985775,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,90,0.5924592435167282,0.0918676926483061,0.005373243425997,-0.1156050764379659,27,2,0.1778832326718565,0.4431707317073209,56,0,27,63,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1156050764379659,v4_4_positive_entry_signal_repair_20260805,continuation_round_43_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_43_ai_adaptive_grid_all_window,9befd6d2c0962706e5670d61635ff806aa956121df677defc2bd3090956dbc53,v4_4_positive_entry_signal_repair_20260805::continuation_round_43_ai_adaptive_grid_all_window,2,market_03,0.5423628134136929,0.00501637706655,-0.1213401690582286,0.1213401690582286,3.568663594470046,781218.0000000001,996030.0,1777248.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,781218.0000000001,996030.0,1777248.0,0,0,510.0,1324.65,,,,56.0,,
2,batch_00001,rolling_tr_sum,96,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,77,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s77_rx1_e96_bh612_trw24_k1p6_w16_m2_385d5ad75b,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,26,0.160388236757794,0.0744935003488047,0.005843160234356,-0.0151526491342237,3,1,0.190842067862851,0.4629478827361191,14,0,4,22,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0151526491342237,v4_4_positive_entry_signal_repair_20260805,continuation_round_55_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_55_ai_adaptive_grid_all_window,662e9249be28dd21108d0ca347ba339dca804b654c910c020fd22334d914fb1b,v4_4_positive_entry_signal_repair_20260805::continuation_round_55_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.1497292249532369,0.005486293874909,-0.0158608297222254,0.0158608297222254,3.568663594470046,225685.2,287742.0,513427.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,225685.2,287742.0,513427.2,0,0,125.5,377.25,,,,12720.0,,
2008,batch_00168,rolling_tr_sum,320,164,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,392,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s392_rx1_e320_bh164_trw11_k1p4_w6_m4p5_12b0af06a0,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,114,0.8402646199693369,0.0157878673241875,0.0056001072253537,-0.1510858828640973,35,3,0.2089292376570204,0.5293222096530883,68,1,36,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1510858828640973,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7672546248104988,0.0052432408659067,-0.1580764979633078,0.1580764979633078,3.568663594470046,989542.8,1261638.0,2251180.8000000003,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,989542.8,1261638.0,2251180.8000000003,1,1,576.5,1581.75,,,,9533.0,,
31,batch_00004,rolling_tr_sum,42,108,7,1.0,64,0.6,calculated_threshold,wait_next_real_trade,0.0,780,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s780_rx1_e42_bh108_trw7_k1_w64_m0p6_b4fe10bbd4,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,1019,0.4475211885704639,0.1841227727645262,0.0003797595909574,-0.0814874453008571,33,73,0.3571428571428339,0.9354219948848836,504,1,1016,2,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0814874453008571,v4_4_positive_entry_signal_repair_20260805,continuation_round_102_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_102_ai_generated_leap_all_window,b6155683ad8c04b4b424167c4ceb77c28cc1925d5ab03eb4d2cb535f8d8e3c68,v4_4_positive_entry_signal_repair_20260805::continuation_round_102_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0062865489246333,2.289323151046658e-05,-0.1775978600547786,0.1775978600547786,3.568663594470046,8845123.8,11277273.0,20122396.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,8845123.8,11277273.0,20122396.8,4,10,22.0,225.69999999999936,,,,21326.0,,
2861,batch_00239,rolling_tr_sum,320,240,12,1.25,6,4.625,calculated_threshold,wait_next_real_trade,0.0,390,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s390_rx1_e320_bh240_trw12_k1p25_w6_m4p625_78569e8087,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.7705304651190072,0.0015303200322307,0.0052168873519092,-0.1697855871942516,37,3,0.206349206349157,0.4877596583187689,66,1,35,79,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1697855871942516,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.6996567546890557,0.0048600209924622,-0.1769226716115957,0.1769226716115957,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,588.0,1594.4,,,,9735.0,4.0,3.0
2361,batch_00197,rolling_tr_sum,320,173,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,387,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s387_rx1_e320_bh173_trw11_k1p4_w6_m4p5_6347fceb27,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,113,0.8395771873193874,0.0340622258339879,0.0056423540312031,-0.1458198287513907,34,3,0.206349206349157,0.4700515995872073,67,1,35,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1458198287513907,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7672251575818365,0.0052854876717561,-0.1525495048173761,0.1525495048173761,3.568663594470046,980862.6,1250571.0,2231433.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,980862.6,1250571.0,2231433.6,1,1,572.0,1577.0,,,,9534.0,,
53,batch_00007,rolling_tr_sum,680,720,52,1.5,24,10.0,calculated_threshold,wait_next_real_trade,0.0,350,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s350_rx1_e680_bh720_trw52_k1p5_w24_m10_cc94e4e8c6,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,11,0.1166167519237675,0.0522545895414072,0.0103195996141881,-0.0403064389585997,4,0,0.1206070287539926,0.2886183597390611,8,0,1,10,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0403064389585997,v4_4_positive_entry_signal_repair_20260805,continuation_round_19_ai_known_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_19_ai_known_grid_all_window,fedd7ee587d2cb819700591b3c5e84e9c78fcce8a085cae134b8a148dfdd8a3b,v4_4_positive_entry_signal_repair_20260805::continuation_round_19_ai_known_grid_all_window,0,market_01|market_02|market_03,0.1122837996689321,0.009962733254741,-0.0410055531647104,0.0410055531647104,3.568663594470046,95482.2,121737.0,217219.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,95482.2,121737.0,217219.2,0,0,657.0,2220.0,,,,13904.0,,
3188,batch_00266,rolling_tr_sum,320,240,17,1.3,6,4.5,calculated_threshold,wait_next_real_trade,0.0,340,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s340_rx1_e320_bh240_trw17_k1p3_w6_m4p5_5adc9ddbc2,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,89,0.5909240924412575,0.0812527481815235,0.005427098861137,-0.1038498460229478,27,2,0.180327868852484,0.4802953391785959,55,0,25,64,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1038498460229478,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5414253152945183,0.00507023250169,-0.108670525399512,0.108670525399512,3.568663594470046,772537.8,984963.0,1757500.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,772537.8,984963.0,1757500.8,0,0,549.0,1437.599999999999,,,,57.0,,
